Genotype,Envir,Latitude,Longitude,T6,Lat,Lon,T6_spats_residuals,T6_spats_geno_pred_values,T6_spats_adj_pheno
GL4_30_A_YA,YA_2017_A,56.91,-5.13,6,56.91,-5.13,0.392972106997726,6.14420739636571,6.53717950336344
GL6_27_A_YA,YA_2017_A,56.91,-5.13,6,56.91,-5.13,0.392972106997726,6.14420739636571,6.53717950336344
GL7_12_A_YA,YA_2017_A,56.91,-5.13,6,56.91,-5.13,0.392972106997726,6.14420739636571,6.53717950336344
GT1_11_A_YA,YA_2017_A,57.05,-2.86,6,57.05,-2.86,-0.0126668148007143,5.73856847456721,5.7259016597665
GT5_20_A_YA,YA_2017_A,57.05,-2.86,6,57.05,-2.86,-0.0126668148007143,5.73856847456721,5.7259016597665
GT6_27_A_YA,YA_2017_A,57.05,-2.86,6,57.05,-2.86,-0.0126668148007143,5.73856847456721,5.7259016597665
GT7_11_A_YA,YA_2017_A,57.05,-2.86,6,57.05,-2.86,-0.0126668148007143,5.73856847456721,5.7259016597665
GT8_1_A_YA,YA_2017_A,57.05,-2.86,6,57.05,-2.86,-0.0126668148007143,5.73856847456721,5.7259016597665
GT9_4_A_YA,YA_2017_A,57.05,-2.86,6,57.05,-2.86,-0.0126668148007143,5.73856847456721,5.7259016597665
RD1_2_A_YA,YA_2017_A,57.89,-4.98,6,57.89,-4.98,-0.0806390075347006,5.67059628183323,5.58995727429853
RD10_30_A_YA,YA_2017_A,57.89,-4.98,6,57.89,-4.98,-0.0806390075347006,5.67059628183323,5.58995727429853
RD2_20_A_YA,YA_2017_A,57.89,-4.98,6,57.89,-4.98,-0.0806390075347006,5.67059628183323,5.58995727429853
RD3_23_A_YA,YA_2017_A,57.89,-4.98,6,57.89,-4.98,-0.0806390075347006,5.67059628183323,5.58995727429853
RD5_18_A_YA,YA_2017_A,57.89,-4.98,6,57.89,-4.98,-0.0806390075347006,5.67059628183323,5.58995727429853
BE5_1_A_YA,YA_2018_A,57.63,-5.35,14,57.63,-5.35,0.00406138968097025,10.1263335559668,10.1303949456478
BE9_30_A_YA,YA_2018_A,57.63,-5.35,14,57.63,-5.35,0.00406138968097025,10.1263335559668,10.1303949456478
GA1_23_A_YA,YA_2018_A,57.27,-4.92,14,57.27,-4.92,0.511333406595412,10.6336055728813,11.1449389794767
GA3_15_A_YA,YA_2018_A,57.27,-4.92,14,57.27,-4.92,0.511333406595412,10.6336055728813,11.1449389794767
GA5_19_A_YA,YA_2018_A,57.27,-4.92,14,57.27,-4.92,0.511333406595412,10.6336055728813,11.1449389794767
GA7_20_A_YA,YA_2018_A,57.27,-4.92,14,57.27,-4.92,0.511333406595412,10.6336055728813,11.1449389794767
GA8_20_A_YA,YA_2018_A,57.27,-4.92,14,57.27,-4.92,0.511333406595412,10.6336055728813,11.1449389794767
GA9_11_A_YA,YA_2018_A,57.27,-4.92,11,57.27,-4.92,-0.98866659340456,9.13360557288125,8.1449389794767
GL1_11_A_YA,YA_2018_A,56.91,-5.13,11,56.91,-5.13,-0.567098867869497,9.55517329841633,8.98807443054684
GL2_12_A_YA,YA_2018_A,56.91,-5.13,14,56.91,-5.13,0.932901132130473,11.0551732984164,11.9880744305468
GL3_18_A_YA,YA_2018_A,56.91,-5.13,11,56.91,-5.13,-0.567098867869497,9.55517329841633,8.98807443054684
GL4_30_A_YA,YA_2018_A,56.91,-5.13,14,56.91,-5.13,0.932901132130473,11.0551732984164,11.9880744305468
GL6_27_A_YA,YA_2018_A,56.91,-5.13,7,56.91,-5.13,-2.56709886786946,7.55517329841629,4.98807443054683
GL7_12_A_YA,YA_2018_A,56.91,-5.13,14,56.91,-5.13,0.932901132130473,11.0551732984164,11.9880744305468
GT1_11_A_YA,YA_2018_A,57.05,-2.86,14,57.05,-2.86,0.732196259505681,10.8544684257916,11.5866646852973
GT5_20_A_YA,YA_2018_A,57.05,-2.86,14,57.05,-2.86,0.732196259505681,10.8544684257916,11.5866646852973
GT6_27_A_YA,YA_2018_A,57.05,-2.86,14,57.05,-2.86,0.732196259505681,10.8544684257916,11.5866646852973
GT7_11_A_YA,YA_2018_A,57.05,-2.86,11,57.05,-2.86,-0.767803740494291,9.35446842579154,8.58666468529725
GT8_1_A_YA,YA_2018_A,57.05,-2.86,11,57.05,-2.86,-0.767803740494291,9.35446842579154,8.58666468529725
GT9_4_A_YA,YA_2018_A,57.05,-2.86,11,57.05,-2.86,-0.767803740494291,9.35446842579154,8.58666468529725
RD1_2_A_YA,YA_2018_A,57.89,-4.98,7,57.89,-4.98,-2.21334151374943,7.90893065253634,5.69558913878691
RD10_30_A_YA,YA_2018_A,57.89,-4.98,14,57.89,-4.98,1.2866584862505,11.4089306525364,12.6955891387869
RD2_20_A_YA,YA_2018_A,57.89,-4.98,14,57.89,-4.98,1.2866584862505,11.4089306525364,12.6955891387869
RD3_23_A_YA,YA_2018_A,57.89,-4.98,14,57.89,-4.98,1.2866584862505,11.4089306525364,12.6955891387869
RD5_18_A_YA,YA_2018_A,57.89,-4.98,7,57.89,-4.98,-2.21334151374943,7.90893065253634,5.69558913878691
BE5_1_A_YA,YA_2019_A,57.63,-5.35,7,57.63,-5.35,0.242285732838558,11.3378700639458,11.5801557967844
BE9_30_A_YA,YA_2019_A,57.63,-5.35,6,57.63,-5.35,-0.257714267161412,10.8378700639458,10.5801557967844
GA1_23_A_YA,YA_2019_A,57.27,-4.92,6,57.27,-4.92,-0.82971409829955,10.2658702328076,9.43615613450802
GA3_15_A_YA,YA_2019_A,57.27,-4.92,7,57.27,-4.92,-0.32971409829958,10.7658702328076,10.436156134508
GA5_19_A_YA,YA_2019_A,57.27,-4.92,7,57.27,-4.92,-0.32971409829958,10.7658702328076,10.436156134508
GA7_20_A_YA,YA_2019_A,57.27,-4.92,7,57.27,-4.92,-0.32971409829958,10.7658702328076,10.436156134508
GA8_20_A_YA,YA_2019_A,57.27,-4.92,6,57.27,-4.92,-0.82971409829955,10.2658702328076,9.43615613450802
GA9_11_A_YA,YA_2019_A,57.27,-4.92,7,57.27,-4.92,-0.32971409829958,10.7658702328076,10.436156134508
GL1_11_A_YA,YA_2019_A,56.91,-5.13,7,56.91,-5.13,0.285733278732007,11.3813176098393,11.6670508885713
GL2_12_A_YA,YA_2019_A,56.91,-5.13,6,56.91,-5.13,-0.214266721267964,10.8813176098392,10.6670508885713
GL3_18_A_YA,YA_2019_A,56.91,-5.13,7,56.91,-5.13,0.285733278732007,11.3813176098393,11.6670508885713
GL4_30_A_YA,YA_2019_A,56.91,-5.13,7,56.91,-5.13,0.285733278732007,11.3813176098393,11.6670508885713
GL6_27_A_YA,YA_2019_A,56.91,-5.13,6,56.91,-5.13,-0.214266721267964,10.8813176098392,10.6670508885713
GL7_12_A_YA,YA_2019_A,56.91,-5.13,9,56.91,-5.13,1.28573327873195,12.3813176098393,13.6670508885713
GT1_11_A_YA,YA_2019_A,57.05,-2.86,18,57.05,-2.86,3.36715003683566,14.4627343679433,17.8298844047789
GT5_20_A_YA,YA_2019_A,57.05,-2.86,7,57.05,-2.86,-2.13284996316402,8.96273436794295,6.82988440477893
GT6_27_A_YA,YA_2019_A,57.05,-2.86,9,57.05,-2.86,-1.13284996316408,9.96273436794301,8.82988440477893
GT7_11_A_YA,YA_2019_A,57.05,-2.86,9,57.05,-2.86,-1.13284996316408,9.96273436794301,8.82988440477893
GT8_1_A_YA,YA_2019_A,57.05,-2.86,18,57.05,-2.86,3.36715003683566,14.4627343679433,17.8298844047789
GT9_4_A_YA,YA_2019_A,57.05,-2.86,7,57.05,-2.86,-2.13284996316402,8.96273436794295,6.82988440477893
RD1_2_A_YA,YA_2019_A,57.89,-4.98,7,57.89,-4.98,-0.98471735385721,10.1108669772499,9.12614962339269
RD10_30_A_YA,YA_2019_A,57.89,-4.98,9,57.89,-4.98,0.0152826461427189,11.11086697725,11.1261496233927
RD2_20_A_YA,YA_2019_A,57.89,-4.98,18,57.89,-4.98,4.51528264614246,15.6108669772502,20.1261496233927
RD3_23_A_YA,YA_2019_A,57.89,-4.98,6,57.89,-4.98,-1.48471735385718,9.61086697724987,8.12614962339269
RD5_18_A_YA,YA_2019_A,57.89,-4.98,7,57.89,-4.98,-0.98471735385721,10.1108669772499,9.12614962339269
BE2_30_D_YA,YA_2015_D,57.63,-5.35,14,57.63,-5.35,-0.197243793839657,5.98258428409113,5.78534049025147
BE3_27_D_YA,YA_2015_D,57.63,-5.35,7,57.63,-5.35,-3.69724379383969,2.48258428409117,-1.21465950974853
BE4_27_D_YA,YA_2015_D,57.63,-5.35,17,57.63,-5.35,1.30275620616036,7.48258428409111,8.78534049025147
BE7_20_D_YA,YA_2015_D,57.63,-5.35,17,57.63,-5.35,1.30275620616036,7.48258428409111,8.78534049025147
BE9_12_D_YA,YA_2015_D,57.63,-5.35,17,57.63,-5.35,1.30275620616036,7.48258428409111,8.78534049025147
GA1_12_D_YA,YA_2015_D,57.27,-4.92,17,57.27,-4.92,3.16506368669395,9.34489176462468,12.5099554513186
GA10_1_D_YA,YA_2015_D,57.27,-4.92,7,57.27,-4.92,-1.8349363133061,4.34489176462473,2.50995545131863
GA8_23_D_YA,YA_2015_D,57.27,-4.92,17,57.27,-4.92,3.16506368669395,9.34489176462468,12.5099554513186
GA9_1_D_YA,YA_2015_D,57.27,-4.92,7,57.27,-4.92,-1.8349363133061,4.34489176462473,2.50995545131863
GL1_20_D_YA,YA_2015_D,56.91,-5.13,7,56.91,-5.13,-1.63283277914267,4.54699529878812,2.91416251964545
GL2_27_D_YA,YA_2015_D,56.91,-5.13,7,56.91,-5.13,-1.63283277914267,4.54699529878812,2.91416251964545
GL6_18_D_YA,YA_2015_D,56.91,-5.13,7,56.91,-5.13,-1.63283277914267,4.54699529878812,2.91416251964545
GL8_30_D_YA,YA_2015_D,56.91,-5.13,17,56.91,-5.13,3.36716722085739,9.54699529878807,12.9141625196455
GT1_23_D_YA,YA_2015_D,57.05,-2.86,17,57.05,-2.86,1.63646100857731,7.81628908650805,9.45275009508536
GT2_23_D_YA,YA_2015_D,57.05,-2.86,17,57.05,-2.86,1.63646100857731,7.81628908650805,9.45275009508536
GT5_1_D_YA,YA_2015_D,57.05,-2.86,7,57.05,-2.86,-3.36353899142274,2.8162890865081,-0.547249904914644
GT6_4_D_YA,YA_2015_D,57.05,-2.86,17,57.05,-2.86,1.63646100857731,7.81628908650805,9.45275009508536
GT8_11_D_YA,YA_2015_D,57.05,-2.86,7,57.05,-2.86,-3.36353899142274,2.8162890865081,-0.547249904914644
GT9_30_D_YA,YA_2015_D,57.05,-2.86,17,57.05,-2.86,1.63646100857731,7.81628908650805,9.45275009508536
RD1_12_D_YA,YA_2015_D,57.89,-4.98,17,57.89,-4.98,3.10770585750557,9.28753393543628,12.3952397929418
RD3_19_D_YA,YA_2015_D,57.89,-4.98,7,57.89,-4.98,-1.89229414249448,4.28753393543633,2.39523979294185
RD5_17_D_YA,YA_2015_D,57.89,-4.98,7,57.89,-4.98,-1.89229414249448,4.28753393543633,2.39523979294185
RD7_14_D_YA,YA_2015_D,57.89,-4.98,7,57.89,-4.98,-1.89229414249448,4.28753393543633,2.39523979294185
RD9_30_D_YA,YA_2015_D,57.89,-4.98,14,57.89,-4.98,1.60770585750555,7.78753393543629,9.39523979294185
BE2_30_D_YA,YA_2016_D,57.63,-5.35,7,57.63,-5.35,0.400804247193721,7.03887194844647,7.43967619564019
BE3_27_D_YA,YA_2016_D,57.63,-5.35,5,57.63,-5.35,-0.599195752806276,6.03887194844647,5.43967619564019
BE4_27_D_YA,YA_2016_D,57.63,-5.35,5,57.63,-5.35,-0.599195752806276,6.03887194844647,5.43967619564019
BE7_20_D_YA,YA_2016_D,57.63,-5.35,7,57.63,-5.35,0.400804247193721,7.03887194844647,7.43967619564019
BE9_12_D_YA,YA_2016_D,57.63,-5.35,7,57.63,-5.35,0.400804247193721,7.03887194844647,7.43967619564019
GA1_12_D_YA,YA_2016_D,57.27,-4.92,7,57.27,-4.92,0.0690622626192443,6.707129963872,6.77619222649124
GA10_1_D_YA,YA_2016_D,57.27,-4.92,5,57.27,-4.92,-0.930937737380752,5.70712996387199,4.77619222649124
GA8_23_D_YA,YA_2016_D,57.27,-4.92,12,57.27,-4.92,2.56906226261925,9.207129963872,11.7761922264913
GA9_1_D_YA,YA_2016_D,57.27,-4.92,5,57.27,-4.92,-0.930937737380752,5.70712996387199,4.77619222649124
GL1_20_D_YA,YA_2016_D,56.91,-5.13,0,56.91,-5.13,-2.23670869318463,4.4013590080681,2.16465031488347
GL2_27_D_YA,YA_2016_D,56.91,-5.13,7,56.91,-5.13,1.26329130681536,7.90135900806811,9.16465031488347
GL6_18_D_YA,YA_2016_D,56.91,-5.13,5,56.91,-5.13,0.263291306815361,6.90135900806811,7.16465031488347
GL8_30_D_YA,YA_2016_D,56.91,-5.13,5,56.91,-5.13,0.263291306815361,6.90135900806811,7.16465031488347
GT1_23_D_YA,YA_2016_D,57.05,-2.86,7,57.05,-2.86,0.32451947314242,6.96258717439516,7.28710664753758
GT2_23_D_YA,YA_2016_D,57.05,-2.86,7,57.05,-2.86,0.32451947314242,6.96258717439516,7.28710664753758
GT5_1_D_YA,YA_2016_D,57.05,-2.86,5,57.05,-2.86,-0.675480526857577,5.96258717439516,5.28710664753758
GT6_4_D_YA,YA_2016_D,57.05,-2.86,7,57.05,-2.86,0.32451947314242,6.96258717439516,7.28710664753758
GT8_11_D_YA,YA_2016_D,57.05,-2.86,7,57.05,-2.86,0.32451947314242,6.96258717439516,7.28710664753758
GT9_30_D_YA,YA_2016_D,57.05,-2.86,5,57.05,-2.86,-0.675480526857577,5.96258717439516,5.28710664753758
RD1_12_D_YA,YA_2016_D,57.89,-4.98,5,57.89,-4.98,-0.256110470512285,6.38195723074047,6.12584676022818
RD3_19_D_YA,YA_2016_D,57.89,-4.98,5,57.89,-4.98,-0.256110470512285,6.38195723074047,6.12584676022818
RD5_17_D_YA,YA_2016_D,57.89,-4.98,5,57.89,-4.98,-0.256110470512285,6.38195723074047,6.12584676022818
RD7_14_D_YA,YA_2016_D,57.89,-4.98,5,57.89,-4.98,-0.256110470512285,6.38195723074047,6.12584676022818
RD9_30_D_YA,YA_2016_D,57.89,-4.98,7,57.89,-4.98,0.743889529487712,7.38195723074047,8.12584676022818
BE2_30_D_YA,YA_2017_D,57.63,-5.35,6,57.63,-5.35,0.00030033412870889,6.34493070489913,6.34523103902784
BE3_27_D_YA,YA_2017_D,57.63,-5.35,6,57.63,-5.35,0.00030033412870889,6.34493070489913,6.34523103902784
BE4_27_D_YA,YA_2017_D,57.63,-5.35,6,57.63,-5.35,0.00030033412870889,6.34493070489913,6.34523103902784
BE7_20_D_YA,YA_2017_D,57.63,-5.35,6,57.63,-5.35,0.00030033412870889,6.34493070489913,6.34523103902784
BE9_12_D_YA,YA_2017_D,57.63,-5.35,6,57.63,-5.35,0.00030033412870889,6.34493070489913,6.34523103902784
GA1_12_D_YA,YA_2017_D,57.27,-4.92,6,57.27,-4.92,0.0724696601469033,6.41710003091733,6.48956969106423
GA10_1_D_YA,YA_2017_D,57.27,-4.92,6,57.27,-4.92,0.0724696601469033,6.41710003091733,6.48956969106423
GA8_23_D_YA,YA_2017_D,57.27,-4.92,6,57.27,-4.92,0.0724696601469033,6.41710003091733,6.48956969106423
GA9_1_D_YA,YA_2017_D,57.27,-4.92,6,57.27,-4.92,0.0724696601469033,6.41710003091733,6.48956969106423
GL1_20_D_YA,YA_2017_D,56.91,-5.13,0,56.91,-5.13,-0.791715946838725,5.5529144239317,4.76119847709298
GL2_27_D_YA,YA_2017_D,56.91,-5.13,6,56.91,-5.13,2.20828405316128,8.55291442393169,10.761198477093
GL6_18_D_YA,YA_2017_D,56.91,-5.13,0,56.91,-5.13,-0.791715946838725,5.5529144239317,4.76119847709298
GL8_30_D_YA,YA_2017_D,56.91,-5.13,0,56.91,-5.13,-0.791715946838725,5.5529144239317,4.76119847709298
GT1_23_D_YA,YA_2017_D,57.05,-2.86,6,57.05,-2.86,-0.00329140474867273,6.34133896602175,6.33804756127308
GT2_23_D_YA,YA_2017_D,57.05,-2.86,6,57.05,-2.86,-0.00329140474867273,6.34133896602175,6.33804756127308
GT5_1_D_YA,YA_2017_D,57.05,-2.86,6,57.05,-2.86,-0.00329140474867273,6.34133896602175,6.33804756127308
GT6_4_D_YA,YA_2017_D,57.05,-2.86,6,57.05,-2.86,-0.00329140474867273,6.34133896602175,6.33804756127308
GT8_11_D_YA,YA_2017_D,57.05,-2.86,6,57.05,-2.86,-0.00329140474867273,6.34133896602175,6.33804756127308
GT9_30_D_YA,YA_2017_D,57.05,-2.86,6,57.05,-2.86,-0.00329140474867273,6.34133896602175,6.33804756127308
RD1_12_D_YA,YA_2017_D,57.89,-4.98,6,57.89,-4.98,-0.0261920238513689,6.31843834691905,6.29224632306768
RD3_19_D_YA,YA_2017_D,57.89,-4.98,6,57.89,-4.98,-0.0261920238513689,6.31843834691905,6.29224632306768
RD5_17_D_YA,YA_2017_D,57.89,-4.98,6,57.89,-4.98,-0.0261920238513689,6.31843834691905,6.29224632306768
RD7_14_D_YA,YA_2017_D,57.89,-4.98,6,57.89,-4.98,-0.0261920238513689,6.31843834691905,6.29224632306768
BE2_30_D_YA,YA_2018_D,57.63,-5.35,14,57.63,-5.35,0.00182835854940677,10.6565530518004,10.6583814103498
BE3_27_D_YA,YA_2018_D,57.63,-5.35,14,57.63,-5.35,0.00182835854940677,10.6565530518004,10.6583814103498
BE4_27_D_YA,YA_2018_D,57.63,-5.35,14,57.63,-5.35,0.00182835854940677,10.6565530518004,10.6583814103498
BE7_20_D_YA,YA_2018_D,57.63,-5.35,14,57.63,-5.35,0.00182835854940677,10.6565530518004,10.6583814103498
BE9_12_D_YA,YA_2018_D,57.63,-5.35,14,57.63,-5.35,0.00182835854940677,10.6565530518004,10.6583814103498
GA1_12_D_YA,YA_2018_D,57.27,-4.92,14,57.27,-4.92,0.441177040775008,11.095901734026,11.537078774801
GA10_1_D_YA,YA_2018_D,57.27,-4.92,14,57.27,-4.92,0.441177040775008,11.095901734026,11.537078774801
GA8_23_D_YA,YA_2018_D,57.27,-4.92,14,57.27,-4.92,0.441177040775008,11.095901734026,11.537078774801
GA9_1_D_YA,YA_2018_D,57.27,-4.92,14,57.27,-4.92,0.441177040775008,11.095901734026,11.537078774801
GL1_20_D_YA,YA_2018_D,56.91,-5.13,7,56.91,-5.13,-2.00395617892397,8.65076851432702,6.64681233540305
GL2_27_D_YA,YA_2018_D,56.91,-5.13,14,56.91,-5.13,1.49604382107607,12.150768514327,13.6468123354031
GL6_18_D_YA,YA_2018_D,56.91,-5.13,7,56.91,-5.13,-2.00395617892397,8.65076851432702,6.64681233540305
GL8_30_D_YA,YA_2018_D,56.91,-5.13,14,56.91,-5.13,1.49604382107607,12.150768514327,13.6468123354031
GT1_23_D_YA,YA_2018_D,57.05,-2.86,14,57.05,-2.86,-0.0200372432251079,10.6346874500259,10.6146502068007
GT2_23_D_YA,YA_2018_D,57.05,-2.86,14,57.05,-2.86,-0.0200372432251079,10.6346874500259,10.6146502068007
GT5_1_D_YA,YA_2018_D,57.05,-2.86,14,57.05,-2.86,-0.0200372432251079,10.6346874500259,10.6146502068007
GT6_4_D_YA,YA_2018_D,57.05,-2.86,14,57.05,-2.86,-0.0200372432251079,10.6346874500259,10.6146502068007
GT8_11_D_YA,YA_2018_D,57.05,-2.86,14,57.05,-2.86,-0.0200372432251079,10.6346874500259,10.6146502068007
GT9_30_D_YA,YA_2018_D,57.05,-2.86,14,57.05,-2.86,-0.0200372432251079,10.6346874500259,10.6146502068007
RD1_12_D_YA,YA_2018_D,57.89,-4.98,7,57.89,-4.98,-2.22756035616074,8.42716433709028,6.19960398092953
RD3_19_D_YA,YA_2018_D,57.89,-4.98,14,57.89,-4.98,1.27243964383929,11.9271643370902,13.1996039809295
RD5_17_D_YA,YA_2018_D,57.89,-4.98,7,57.89,-4.98,-2.22756035616074,8.42716433709028,6.19960398092953
RD7_14_D_YA,YA_2018_D,57.89,-4.98,7,57.89,-4.98,-2.22756035616074,8.42716433709028,6.19960398092953
RD9_30_D_YA,YA_2018_D,57.89,-4.98,21,57.89,-4.98,4.77243964383932,15.4271643370902,20.1996039809295
BE2_30_D_YA,YA_2019_D,57.63,-5.35,9,57.63,-5.35,-0.297755464424418,10.8909639382791,10.5932084738547
BE3_27_D_YA,YA_2019_D,57.63,-5.35,7,57.63,-5.35,-1.29775546442442,9.89096393827909,8.59320847385467
BE4_27_D_YA,YA_2019_D,57.63,-5.35,7,57.63,-5.35,-1.29775546442442,9.89096393827909,8.59320847385467
BE7_20_D_YA,YA_2019_D,57.63,-5.35,7,57.63,-5.35,-1.29775546442442,9.89096393827909,8.59320847385467
BE9_12_D_YA,YA_2019_D,57.63,-5.35,18,57.63,-5.35,4.20224453557558,15.3909639382791,19.5932084738547
GA1_12_D_YA,YA_2019_D,57.27,-4.92,9,57.27,-4.92,-0.083400780642771,11.1053186220607,11.021917841418
GA10_1_D_YA,YA_2019_D,57.27,-4.92,7,57.27,-4.92,-1.08340078064277,10.1053186220607,9.02191784141798
GA8_23_D_YA,YA_2019_D,57.27,-4.92,18,57.27,-4.92,4.41659921935723,15.6053186220607,20.021917841418
GA9_1_D_YA,YA_2019_D,57.27,-4.92,7,57.27,-4.92,-1.08340078064277,10.1053186220607,9.02191784141798
GL1_20_D_YA,YA_2019_D,56.91,-5.13,7,56.91,-5.13,-0.311762525117963,10.8769568775856,10.5651943524676
GL2_27_D_YA,YA_2019_D,56.91,-5.13,7,56.91,-5.13,-0.311762525117963,10.8769568775856,10.5651943524676
GL6_18_D_YA,YA_2019_D,56.91,-5.13,7,56.91,-5.13,-0.311762525117963,10.8769568775856,10.5651943524676
GL8_30_D_YA,YA_2019_D,56.91,-5.13,7,56.91,-5.13,-0.311762525117963,10.8769568775856,10.5651943524676
GT1_23_D_YA,YA_2019_D,57.05,-2.86,7,57.05,-2.86,-0.857931520196708,10.3307878825068,9.4728563623101
GT2_23_D_YA,YA_2019_D,57.05,-2.86,7,57.05,-2.86,-0.857931520196708,10.3307878825068,9.4728563623101
GT5_1_D_YA,YA_2019_D,57.05,-2.86,9,57.05,-2.86,0.142068479803299,11.3307878825068,11.4728563623101
GT6_4_D_YA,YA_2019_D,57.05,-2.86,13,57.05,-2.86,2.1420684798033,13.3307878825068,15.4728563623101
GT8_11_D_YA,YA_2019_D,57.05,-2.86,9,57.05,-2.86,0.142068479803299,11.3307878825068,11.4728563623101
GT9_30_D_YA,YA_2019_D,57.05,-2.86,7,57.05,-2.86,-0.857931520196708,10.3307878825068,9.4728563623101
RD1_12_D_YA,YA_2019_D,57.89,-4.98,18,57.89,-4.98,3.14340393326891,14.3321233359724,17.4755272692413
RD3_19_D_YA,YA_2019_D,57.89,-4.98,7,57.89,-4.98,-2.35659606673109,8.83212333597242,6.47552726924132
RD5_17_D_YA,YA_2019_D,57.89,-4.98,7,57.89,-4.98,-2.35659606673109,8.83212333597242,6.47552726924132
RD7_14_D_YA,YA_2019_D,57.89,-4.98,7,57.89,-4.98,-2.35659606673109,8.83212333597242,6.47552726924132
RD9_30_D_YA,YA_2019_D,57.89,-4.98,18,57.89,-4.98,3.14340393326891,14.3321233359724,17.4755272692413
